1957-05-13,47.150002,13090000
1957-05-20,47.209999,11180000
1957-05-27,47.43,8680000
1957-06-03,47.849998,10870000
1957-06-10,48.150002,12220000
1957-06-17,47.150002,10900000
1957-06-24,47.369999,9480000
1957-07-01,48.689999,9250000
1957-07-08,49.080002,13240000
1957-07-15,48.580002,11110000
1957-07-22,48.450001,9030000
1957-07-29,47.68,8870000
1957-08-05,46.919998,9420000
1957-08-12,45.830002,8780000
1957-08-19,44.509998,9920000
1957-08-26,45.220001,10000000
1957-09-02,44.68,5490000
1957-09-09,44.799999,9050000
1957-09-16,43.689999,8180000
1957-09-23,42.549999,12650000
1957-09-30,42.790001,8070000
1957-10-07,40.939999,15560000
1957-10-14,40.330002,13170000
1957-10-21,40.59,20790000
1957-10-28,40.439999,9950000
1957-11-04,40.189999,9650000
1957-11-11,40.369999,11670000
1957-11-18,40.869999,12500000
1957-11-25,41.720001,12320000
1957-12-02,41.310001,11080000
1957-12-09,40.73,11470000
1957-12-16,39.48,13160000
1957-12-23,39.779999,9910000
1957-12-30,40.869999,13060000
1958-01-06,40.369999,11140000
1958-01-13,41.099998,12100000
1958-01-20,41.709999,11600000
1958-01-27,41.700001,10750000
1958-02-03,41.73,12370000
1958-02-10,41.330002,9990000
1958-02-17,40.880001,9210000
1958-02-24,40.84,8620000
1958-03-03,42.07,10440000
1958-03-10,42.330002,12020000
1958-03-17,42.419998,11320000
1958-03-24,42.200001,10850000
1958-03-31,41.48,8640000
1958-04-07,41.740002,10380000
1958-04-14,42.709999,12210000
1958-04-21,43.360001,13600000
1958-04-28,43.689999,12410000
1958-05-05,44.09,14100000
1958-05-12,43.360001,13280000
1958-05-19,43.869999,12510000
1958-05-26,44.09,9290000
1958-06-02,44.639999,13520000
1958-06-09,45.02,13200000
1958-06-16,44.849998,13740000
1958-06-23,44.900002,13330000
1958-06-30,45.470001,10420000
1958-07-07,45.720001,12480000
1958-07-14,45.77,15400000
1958-07-21,46.970001,18580000
1958-07-28,47.490002,18750000
1958-08-04,48.049999,18500000
1958-08-11,47.5,14590000
1958-08-18,47.73,12260000
1958-08-25,47.75,13570000
1958-09-01,47.970001,11790000
1958-09-08,48.529999,15730000
1958-09-15,49.400002,18110000
1958-09-22,49.66,18470000
1958-09-29,50.369999,19200000
1958-10-06,51.389999,19100000
1958-10-13,51.459999,24390000
1958-10-20,50.810001,19450000
1958-10-27,51.330002,20720000
1958-11-03,52.259998,15910000
1958-11-10,53.09,20800000
1958-11-17,52.700001,20720000
1958-11-24,52.48,16920000
1958-12-01,52.459999,17570000
1958-12-08,53.220001,19110000
1958-12-15,54.07,18650000
1958-12-22,54.110001,8950000
1958-12-29,55.439999,15040000
1959-01-05,55.77,20830000
1959-01-12,55.810001,21000000
1959-01-19,56,19310000
1959-01-26,55.450001,18720000
1959-02-02,54.369999,16150000
1959-02-09,54.419998,14790000
1959-02-16,55.52,18500000
1959-02-23,55.41,16350000
1959-03-02,56.209999,21010000
1959-03-09,56.669998,21180000
1959-03-16,56.389999,21600000
1959-03-23,55.759998,12880000
1959-03-30,56.439999,15640000
1959-04-06,56.220001,15620000
1959-04-13,57.919998,17800000
1959-04-20,57.959999,17790000
1959-04-27,57.650002,17770000
1959-05-04,57.32,18990000
1959-05-11,58.16,18120000
1959-05-18,58.330002,15950000
1959-05-25,58.68,14870000
1959-06-01,57.509998,14770000
1959-06-08,57.290001,15470000
1959-06-15,57.130001,13110000
1959-06-22,57.98,14760000
1959-06-29,59.279999,12960000
1959-07-06,59.91,18730000
1959-07-13,59.189999,15550000
1959-07-20,59.650002,14790000
1959-07-27,60.509998,15070000
1959-08-03,59.869999,12760000
1959-08-10,59.290001,13880000
1959-08-17,59.080002,11760000
1959-08-24,59.599998,10510000
1959-08-31,58.540001,11570000
1959-09-07,57.41,11130000
1959-09-14,56.189999,12220000
1959-09-21,56.73,16010000
1959-09-28,57.200001,13640000
1959-10-05,57,11860000
1959-10-12,57.330002,11550000
1959-10-19,56.560001,13880000
1959-10-26,57.52,19110000
1959-11-02,57.599998,13880000
1959-11-09,56.849998,16190000
1959-11-16,56.970001,17130000
1959-11-23,57.700001,13630000
1959-11-30,58.849998,18020000
1959-12-07,58.880001,17000000
1959-12-14,59.139999,16090000
1959-12-21,59,11430000
1959-12-28,59.889999,13340000
1960-01-04,59.5,18030000
1960-01-11,58.380001,17660000
1960-01-18,57.380001,14230000
1960-01-25,55.610001,14000000
1960-02-01,55.98,14050000
1960-02-08,55.459999,13490000
1960-02-15,56.240002,17290000
1960-02-22,56.16,12680000
1960-02-29,54.57,16240000
1960-03-07,54.240002,15970000
1960-03-14,55.009998,12940000
1960-03-21,55.98,13590000
1960-03-28,55.43,12220000
1960-04-04,56.389999,14630000
1960-04-11,56.43,10450000
1960-04-18,55.419998,14980000
1960-04-25,54.369999,14980000
1960-05-02,54.75,13940000
1960-05-09,55.299999,15410000
1960-05-16,55.73,19720000
1960-05-23,55.740002,15970000
1960-05-30,56.23,14590000
1960-06-06,57.970001,17490000
1960-06-13,57.439999,17700000
1960-06-20,57.68,18270000
1960-06-27,57.060001,14800000
1960-07-04,57.380001,11810000
1960-07-11,56.049999,12990000
1960-07-18,54.720001,12570000
1960-07-25,55.509998,13870000
1960-08-01,55.439999,12840000
1960-08-08,56.66,14700000
1960-08-15,57.009998,13710000
1960-08-22,57.599998,15280000
1960-08-29,57,14940000
1960-09-05,56.110001,10850000
1960-09-12,55.110001,12080000
1960-09-19,53.900002,14930000
1960-09-26,53.52,16840000
1960-10-03,54.029999,12180000
1960-10-10,54.860001,10960000
1960-10-17,53.720001,12910000
1960-10-24,53.41,15860000
1960-10-31,54.900002,13470000
1960-11-07,55.869999,13750000
1960-11-14,55.82,13970000
1960-11-21,56.130001,12710000
1960-11-28,55.389999,16800000
1960-12-05,56.650002,18310000
1960-12-12,57.200001,17830000
1960-12-19,57.439999,18430000
1960-12-26,58.110001,16530000
1961-01-02,58.400002,14360000
1961-01-09,59.599998,22210000
1961-01-16,59.959999,20740000
1961-01-23,61.240002,21820000
1961-01-30,62.220001,24370000
1961-02-06,61.5,23280000
1961-02-13,62.099998,22960000
1961-02-20,62.84,20700000
1961-02-27,63.950001,27100000
1961-03-06,63.48,29060000
1961-03-13,64,26450000
1961-03-20,64.419998,23980000
1961-03-27,65.059998,19760000
1961-04-03,65.959999,28990000
1961-04-10,66.370003,25660000
1961-04-17,65.769997,24710000
1961-04-24,65.309998,22400000
1961-05-01,66.519997,23090000
